ball.x, ball.y, ball.vx, ball.vy, player.y
448.0, 400.0, 1, 1, 188.0
450.0, 402.0, 1, 1, 188.0
452.0, 404.0, 1, 1, 188.0
454.0, 406.0, 1, 1, 188.0
456.0, 408.0, 1, 1, 188.0
458.0, 410.0, 1, 1, 188.0
460.0, 412.0, 1, 1, 184.0
462.0, 414.0, 1, 1, 180.0
464.0, 416.0, 1, 1, 180.0
466.0, 418.0, 1, 1, 180.0
468.0, 420.0, 1, 1, 180.0
470.0, 422.0, 1, 1, 180.0
472.0, 424.0, 1, 1, 180.0
474.0, 426.0, 1, 1, 180.0
476.0, 428.0, 1, 1, 180.0
478.0, 430.0, 1, 1, 180.0
480.0, 432.0, 1, 1, 180.0
482.0, 434.0, 1, 1, 180.0
484.0, 436.0, 1, 1, 180.0
486.0, 438.0, 1, 1, 180.0
488.0, 440.0, 1, 1, 180.0
490.0, 442.0, 1, 1, 180.0
492.0, 444.0, 1, 1, 180.0
494.0, 446.0, 1, 1, 180.0
496.0, 444.0, 1, -1, 180.0
498.0, 442.0, 1, -1, 180.0
500.0, 440.0, 1, -1, 180.0
502.0, 438.0, 1, -1, 180.0
504.0, 436.0, 1, -1, 180.0
506.0, 434.0, 1, -1, 184.0
508.0, 432.0, 1, -1, 188.0
510.0, 430.0, 1, -1, 192.0
512.0, 428.0, 1, -1, 196.0
514.0, 426.0, 1, -1, 200.0
516.0, 424.0, 1, -1, 204.0
518.0, 422.0, 1, -1, 208.0
520.0, 420.0, 1, -1, 212.0
522.0, 418.0, 1, -1, 216.0
524.0, 416.0, 1, -1, 220.0
526.0, 414.0, 1, -1, 224.0
528.0, 412.0, 1, -1, 228.0
530.0, 410.0, 1, -1, 232.0
532.0, 408.0, 1, -1, 236.0
534.0, 406.0, 1, -1, 240.0
536.0, 404.0, 1, -1, 244.0
538.0, 402.0, 1, -1, 248.0
540.0, 400.0, 1, -1, 252.0
542.0, 398.0, 1, -1, 256.0
544.0, 396.0, 1, -1, 260.0
546.0, 394.0, 1, -1, 264.0
548.0, 392.0, 1, -1, 268.0
550.0, 390.0, 1, -1, 272.0
552.0, 388.0, 1, -1, 276.0
554.0, 386.0, 1, -1, 280.0
556.0, 384.0, 1, -1, 284.0
558.0, 382.0, 1, -1, 288.0
560.0, 380.0, 1, -1, 292.0
562.0, 378.0, 1, -1, 296.0
564.0, 376.0, 1, -1, 300.0
566.0, 374.0, 1, -1, 304.0
568.0, 372.0, 1, -1, 308.0
570.0, 370.0, 1, -1, 312.0
568.0, 368.0, -1, -1, 316.0
566.0, 366.0, -1, -1, 320.0
564.0, 364.0, -1, -1, 324.0
562.0, 362.0, -1, -1, 328.0
560.0, 360.0, -1, -1, 332.0
558.0, 358.0, -1, -1, 336.0
556.0, 356.0, -1, -1, 336.0
554.0, 354.0, -1, -1, 336.0
552.0, 352.0, -1, -1, 336.0
550.0, 350.0, -1, -1, 336.0
548.0, 348.0, -1, -1, 336.0
546.0, 346.0, -1, -1, 336.0
544.0, 344.0, -1, -1, 336.0
542.0, 342.0, -1, -1, 336.0
540.0, 340.0, -1, -1, 336.0
538.0, 338.0, -1, -1, 336.0
536.0, 336.0, -1, -1, 336.0
534.0, 334.0, -1, -1, 336.0
532.0, 332.0, -1, -1, 336.0
530.0, 330.0, -1, -1, 336.0
528.0, 328.0, -1, -1, 336.0
526.0, 326.0, -1, -1, 336.0
524.0, 324.0, -1, -1, 336.0
522.0, 322.0, -1, -1, 336.0
520.0, 320.0, -1, -1, 336.0
518.0, 318.0, -1, -1, 336.0
516.0, 316.0, -1, -1, 336.0
514.0, 314.0, -1, -1, 336.0
512.0, 312.0, -1, -1, 336.0
510.0, 310.0, -1, -1, 336.0
508.0, 308.0, -1, -1, 336.0
506.0, 306.0, -1, -1, 336.0
504.0, 304.0, -1, -1, 336.0
502.0, 302.0, -1, -1, 336.0
500.0, 300.0, -1, -1, 336.0
498.0, 298.0, -1, -1, 336.0
496.0, 296.0, -1, -1, 336.0
494.0, 294.0, -1, -1, 336.0
492.0, 292.0, -1, -1, 336.0
490.0, 290.0, -1, -1, 336.0
488.0, 288.0, -1, -1, 336.0
486.0, 286.0, -1, -1, 336.0
484.0, 284.0, -1, -1, 336.0
482.0, 282.0, -1, -1, 336.0
480.0, 280.0, -1, -1, 336.0
478.0, 278.0, -1, -1, 336.0
476.0, 276.0, -1, -1, 336.0
474.0, 274.0, -1, -1, 336.0
472.0, 272.0, -1, -1, 336.0
470.0, 270.0, -1, -1, 336.0
468.0, 268.0, -1, -1, 336.0
466.0, 266.0, -1, -1, 336.0
464.0, 264.0, -1, -1, 336.0
462.0, 262.0, -1, -1, 336.0
460.0, 260.0, -1, -1, 336.0
458.0, 258.0, -1, -1, 336.0
456.0, 256.0, -1, -1, 336.0
454.0, 254.0, -1, -1, 336.0
452.0, 252.0, -1, -1, 336.0
450.0, 250.0, -1, -1, 336.0
448.0, 248.0, -1, -1, 336.0
446.0, 246.0, -1, -1, 336.0
444.0, 244.0, -1, -1, 336.0
442.0, 242.0, -1, -1, 336.0
440.0, 240.0, -1, -1, 336.0
438.0, 238.0, -1, -1, 336.0
436.0, 236.0, -1, -1, 336.0
434.0, 234.0, -1, -1, 336.0
432.0, 232.0, -1, -1, 336.0
430.0, 230.0, -1, -1, 336.0
428.0, 228.0, -1, -1, 336.0
426.0, 226.0, -1, -1, 336.0
424.0, 224.0, -1, -1, 336.0
422.0, 222.0, -1, -1, 336.0
420.0, 220.0, -1, -1, 336.0
418.0, 218.0, -1, -1, 336.0
416.0, 216.0, -1, -1, 336.0
414.0, 214.0, -1, -1, 336.0
412.0, 212.0, -1, -1, 336.0
410.0, 210.0, -1, -1, 336.0
408.0, 208.0, -1, -1, 336.0
406.0, 206.0, -1, -1, 336.0
404.0, 204.0, -1, -1, 336.0
402.0, 202.0, -1, -1, 336.0
400.0, 200.0, -1, -1, 336.0
398.0, 198.0, -1, -1, 336.0
396.0, 196.0, -1, -1, 336.0
394.0, 194.0, -1, -1, 336.0
392.0, 192.0, -1, -1, 336.0
390.0, 190.0, -1, -1, 336.0
388.0, 188.0, -1, -1, 336.0
386.0, 186.0, -1, -1, 336.0
384.0, 184.0, -1, -1, 336.0
382.0, 182.0, -1, -1, 336.0
380.0, 180.0, -1, -1, 336.0
378.0, 178.0, -1, -1, 336.0
376.0, 176.0, -1, -1, 336.0
374.0, 174.0, -1, -1, 336.0
372.0, 172.0, -1, -1, 336.0
370.0, 170.0, -1, -1, 336.0
368.0, 168.0, -1, -1, 336.0
366.0, 166.0, -1, -1, 336.0
364.0, 164.0, -1, -1, 336.0
362.0, 162.0, -1, -1, 336.0
360.0, 160.0, -1, -1, 336.0
358.0, 158.0, -1, -1, 336.0
356.0, 156.0, -1, -1, 336.0
354.0, 154.0, -1, -1, 336.0
352.0, 152.0, -1, -1, 336.0
350.0, 150.0, -1, -1, 336.0
348.0, 148.0, -1, -1, 336.0
346.0, 146.0, -1, -1, 336.0
344.0, 144.0, -1, -1, 336.0
342.0, 142.0, -1, -1, 336.0
340.0, 140.0, -1, -1, 336.0
338.0, 138.0, -1, -1, 336.0
336.0, 136.0, -1, -1, 336.0
334.0, 134.0, -1, -1, 336.0
332.0, 132.0, -1, -1, 336.0
330.0, 130.0, -1, -1, 336.0
328.0, 128.0, -1, -1, 336.0
326.0, 126.0, -1, -1, 336.0
324.0, 124.0, -1, -1, 336.0
322.0, 122.0, -1, -1, 336.0
320.0, 120.0, -1, -1, 336.0
318.0, 118.0, -1, -1, 336.0
316.0, 116.0, -1, -1, 336.0
314.0, 114.0, -1, -1, 336.0
312.0, 112.0, -1, -1, 336.0
310.0, 110.0, -1, -1, 336.0
308.0, 108.0, -1, -1, 336.0
306.0, 106.0, -1, -1, 336.0
304.0, 104.0, -1, -1, 336.0
302.0, 102.0, -1, -1, 336.0
300.0, 100.0, -1, -1, 336.0
298.0, 98.0, -1, -1, 336.0
296.0, 96.0, -1, -1, 336.0
294.0, 94.0, -1, -1, 336.0
292.0, 92.0, -1, -1, 336.0
290.0, 90.0, -1, -1, 336.0
288.0, 88.0, -1, -1, 336.0
286.0, 86.0, -1, -1, 336.0
284.0, 84.0, -1, -1, 336.0
282.0, 82.0, -1, -1, 336.0
280.0, 80.0, -1, -1, 336.0
278.0, 78.0, -1, -1, 336.0
276.0, 76.0, -1, -1, 336.0
274.0, 74.0, -1, -1, 336.0
272.0, 72.0, -1, -1, 336.0
270.0, 70.0, -1, -1, 336.0
268.0, 68.0, -1, -1, 336.0
266.0, 66.0, -1, -1, 336.0
264.0, 64.0, -1, -1, 336.0
262.0, 62.0, -1, -1, 336.0
260.0, 60.0, -1, -1, 336.0
258.0, 58.0, -1, -1, 336.0
256.0, 56.0, -1, -1, 336.0
254.0, 54.0, -1, -1, 336.0
252.0, 52.0, -1, -1, 336.0
250.0, 50.0, -1, -1, 336.0
248.0, 48.0, -1, -1, 336.0
246.0, 46.0, -1, -1, 336.0
244.0, 44.0, -1, -1, 336.0
242.0, 42.0, -1, -1, 336.0
240.0, 40.0, -1, -1, 336.0
238.0, 38.0, -1, -1, 336.0
236.0, 36.0, -1, -1, 336.0
234.0, 34.0, -1, -1, 336.0
232.0, 32.0, -1, -1, 336.0
230.0, 34.0, -1, 1, 336.0
228.0, 36.0, -1, 1, 336.0
226.0, 38.0, -1, 1, 336.0
224.0, 40.0, -1, 1, 336.0
222.0, 42.0, -1, 1, 336.0
220.0, 44.0, -1, 1, 336.0
218.0, 46.0, -1, 1, 336.0
216.0, 48.0, -1, 1, 336.0
214.0, 50.0, -1, 1, 336.0
212.0, 52.0, -1, 1, 336.0
210.0, 54.0, -1, 1, 336.0
208.0, 56.0, -1, 1, 336.0
206.0, 58.0, -1, 1, 336.0
204.0, 60.0, -1, 1, 336.0
202.0, 62.0, -1, 1, 336.0
200.0, 64.0, -1, 1, 336.0
198.0, 66.0, -1, 1, 336.0
196.0, 68.0, -1, 1, 336.0
194.0, 70.0, -1, 1, 336.0
192.0, 72.0, -1, 1, 336.0
190.0, 74.0, -1, 1, 336.0
188.0, 76.0, -1, 1, 336.0
186.0, 78.0, -1, 1, 336.0
184.0, 80.0, -1, 1, 336.0
182.0, 82.0, -1, 1, 336.0
180.0, 84.0, -1, 1, 336.0
178.0, 86.0, -1, 1, 336.0
176.0, 88.0, -1, 1, 336.0
174.0, 90.0, -1, 1, 336.0
172.0, 92.0, -1, 1, 336.0
170.0, 94.0, -1, 1, 336.0
168.0, 96.0, -1, 1, 336.0
166.0, 98.0, -1, 1, 336.0
164.0, 100.0, -1, 1, 336.0
162.0, 102.0, -1, 1, 336.0
160.0, 104.0, -1, 1, 336.0
158.0, 106.0, -1, 1, 336.0
156.0, 108.0, -1, 1, 336.0
154.0, 110.0, -1, 1, 336.0
152.0, 112.0, -1, 1, 336.0
150.0, 114.0, -1, 1, 336.0
148.0, 116.0, -1, 1, 336.0
146.0, 118.0, -1, 1, 336.0
144.0, 120.0, -1, 1, 336.0
142.0, 122.0, -1, 1, 336.0
140.0, 124.0, -1, 1, 336.0
138.0, 126.0, -1, 1, 336.0
136.0, 128.0, -1, 1, 336.0
134.0, 130.0, -1, 1, 336.0
132.0, 132.0, -1, 1, 336.0
130.0, 134.0, -1, 1, 336.0
128.0, 136.0, -1, 1, 336.0
126.0, 138.0, -1, 1, 336.0
124.0, 140.0, -1, 1, 336.0
122.0, 142.0, -1, 1, 336.0
120.0, 144.0, -1, 1, 336.0
118.0, 146.0, -1, 1, 336.0
116.0, 148.0, -1, 1, 336.0
114.0, 150.0, -1, 1, 336.0
112.0, 152.0, -1, 1, 336.0
110.0, 154.0, -1, 1, 336.0
108.0, 156.0, -1, 1, 336.0
106.0, 158.0, -1, 1, 336.0
104.0, 160.0, -1, 1, 336.0
102.0, 162.0, -1, 1, 336.0
100.0, 164.0, -1, 1, 336.0
98.0, 166.0, -1, 1, 336.0
96.0, 168.0, -1, 1, 336.0
94.0, 170.0, -1, 1, 336.0
92.0, 172.0, -1, 1, 336.0
90.0, 174.0, -1, 1, 336.0
88.0, 176.0, -1, 1, 336.0
86.0, 178.0, -1, 1, 336.0
84.0, 180.0, -1, 1, 336.0
82.0, 182.0, -1, 1, 336.0
80.0, 184.0, -1, 1, 336.0
78.0, 186.0, -1, 1, 336.0
76.0, 188.0, -1, 1, 336.0
74.0, 190.0, -1, 1, 336.0
72.0, 192.0, -1, 1, 336.0
70.0, 194.0, -1, 1, 336.0
68.0, 196.0, -1, 1, 336.0
66.0, 198.0, -1, 1, 336.0
64.0, 200.0, -1, 1, 336.0
62.0, 202.0, -1, 1, 336.0
60.0, 204.0, -1, 1, 336.0
58.0, 206.0, -1, 1, 336.0
56.0, 208.0, -1, 1, 336.0
54.0, 210.0, -1, 1, 336.0
52.0, 212.0, -1, 1, 336.0
50.0, 214.0, -1, 1, 336.0
48.0, 216.0, -1, 1, 336.0
46.0, 218.0, -1, 1, 336.0
44.0, 220.0, -1, 1, 336.0
42.0, 222.0, -1, 1, 336.0
40.0, 224.0, -1, 1, 336.0
38.0, 226.0, -1, 1, 336.0
36.0, 228.0, -1, 1, 336.0
34.0, 230.0, -1, 1, 336.0
32.0, 232.0, -1, 1, 336.0
34.0, 234.0, 1, 1, 336.0
36.0, 236.0, 1, 1, 336.0
38.0, 238.0, 1, 1, 336.0
40.0, 240.0, 1, 1, 336.0
42.0, 242.0, 1, 1, 336.0
44.0, 244.0, 1, 1, 336.0
46.0, 246.0, 1, 1, 336.0
48.0, 248.0, 1, 1, 336.0
50.0, 250.0, 1, 1, 336.0
52.0, 252.0, 1, 1, 336.0
54.0, 254.0, 1, 1, 336.0
56.0, 256.0, 1, 1, 336.0
58.0, 258.0, 1, 1, 336.0
60.0, 260.0, 1, 1, 336.0
62.0, 262.0, 1, 1, 336.0
64.0, 264.0, 1, 1, 336.0
66.0, 266.0, 1, 1, 336.0
68.0, 268.0, 1, 1, 336.0
70.0, 270.0, 1, 1, 336.0
72.0, 272.0, 1, 1, 336.0
74.0, 274.0, 1, 1, 336.0
76.0, 276.0, 1, 1, 336.0
78.0, 278.0, 1, 1, 336.0
80.0, 280.0, 1, 1, 336.0
82.0, 282.0, 1, 1, 336.0
84.0, 284.0, 1, 1, 336.0
86.0, 286.0, 1, 1, 336.0
88.0, 288.0, 1, 1, 336.0
90.0, 290.0, 1, 1, 336.0
92.0, 292.0, 1, 1, 336.0
94.0, 294.0, 1, 1, 336.0
96.0, 296.0, 1, 1, 336.0
98.0, 298.0, 1, 1, 336.0
100.0, 300.0, 1, 1, 336.0
102.0, 302.0, 1, 1, 336.0
104.0, 304.0, 1, 1, 336.0
106.0, 306.0, 1, 1, 336.0
108.0, 308.0, 1, 1, 336.0
110.0, 310.0, 1, 1, 336.0
112.0, 312.0, 1, 1, 336.0
114.0, 314.0, 1, 1, 336.0
116.0, 316.0, 1, 1, 336.0
118.0, 318.0, 1, 1, 336.0
120.0, 320.0, 1, 1, 336.0
122.0, 322.0, 1, 1, 336.0
124.0, 324.0, 1, 1, 336.0
126.0, 326.0, 1, 1, 336.0
128.0, 328.0, 1, 1, 336.0
130.0, 330.0, 1, 1, 336.0
132.0, 332.0, 1, 1, 336.0
134.0, 334.0, 1, 1, 336.0
136.0, 336.0, 1, 1, 336.0
138.0, 338.0, 1, 1, 336.0
140.0, 340.0, 1, 1, 336.0
142.0, 342.0, 1, 1, 336.0
144.0, 344.0, 1, 1, 336.0
146.0, 346.0, 1, 1, 336.0
148.0, 348.0, 1, 1, 336.0
150.0, 350.0, 1, 1, 336.0
152.0, 352.0, 1, 1, 336.0
154.0, 354.0, 1, 1, 336.0
156.0, 356.0, 1, 1, 336.0
158.0, 358.0, 1, 1, 336.0
160.0, 360.0, 1, 1, 336.0
162.0, 362.0, 1, 1, 336.0
164.0, 364.0, 1, 1, 336.0
166.0, 366.0, 1, 1, 336.0
168.0, 368.0, 1, 1, 336.0
170.0, 370.0, 1, 1, 336.0
172.0, 372.0, 1, 1, 336.0
174.0, 374.0, 1, 1, 336.0
176.0, 376.0, 1, 1, 336.0
178.0, 378.0, 1, 1, 336.0
180.0, 380.0, 1, 1, 336.0
182.0, 382.0, 1, 1, 336.0
184.0, 384.0, 1, 1, 336.0
186.0, 386.0, 1, 1, 336.0
188.0, 388.0, 1, 1, 336.0
190.0, 390.0, 1, 1, 336.0
192.0, 392.0, 1, 1, 336.0
194.0, 394.0, 1, 1, 336.0
196.0, 396.0, 1, 1, 336.0
198.0, 398.0, 1, 1, 336.0
200.0, 400.0, 1, 1, 336.0
202.0, 402.0, 1, 1, 336.0
204.0, 404.0, 1, 1, 336.0
206.0, 406.0, 1, 1, 336.0
208.0, 408.0, 1, 1, 336.0
210.0, 410.0, 1, 1, 336.0
212.0, 412.0, 1, 1, 336.0
214.0, 414.0, 1, 1, 336.0
216.0, 416.0, 1, 1, 336.0
218.0, 418.0, 1, 1, 336.0
220.0, 420.0, 1, 1, 336.0
222.0, 422.0, 1, 1, 336.0
224.0, 424.0, 1, 1, 336.0
226.0, 426.0, 1, 1, 336.0
228.0, 428.0, 1, 1, 336.0
230.0, 430.0, 1, 1, 336.0
232.0, 432.0, 1, 1, 336.0
234.0, 434.0, 1, 1, 336.0
236.0, 436.0, 1, 1, 336.0
238.0, 438.0, 1, 1, 336.0
240.0, 440.0, 1, 1, 336.0
242.0, 442.0, 1, 1, 336.0
244.0, 444.0, 1, 1, 336.0
246.0, 446.0, 1, 1, 336.0
248.0, 444.0, 1, -1, 336.0
250.0, 442.0, 1, -1, 336.0
252.0, 440.0, 1, -1, 336.0
254.0, 438.0, 1, -1, 336.0
256.0, 436.0, 1, -1, 336.0
258.0, 434.0, 1, -1, 336.0
260.0, 432.0, 1, -1, 336.0
262.0, 430.0, 1, -1, 336.0
264.0, 428.0, 1, -1, 336.0
266.0, 426.0, 1, -1, 336.0
268.0, 424.0, 1, -1, 336.0
270.0, 422.0, 1, -1, 336.0
272.0, 420.0, 1, -1, 336.0
274.0, 418.0, 1, -1, 336.0
276.0, 416.0, 1, -1, 336.0
278.0, 414.0, 1, -1, 336.0
280.0, 412.0, 1, -1, 336.0
282.0, 410.0, 1, -1, 336.0
284.0, 408.0, 1, -1, 336.0
286.0, 406.0, 1, -1, 336.0
288.0, 404.0, 1, -1, 336.0
290.0, 402.0, 1, -1, 336.0
292.0, 400.0, 1, -1, 336.0
294.0, 398.0, 1, -1, 336.0
296.0, 396.0, 1, -1, 336.0
298.0, 394.0, 1, -1, 336.0
300.0, 392.0, 1, -1, 336.0
302.0, 390.0, 1, -1, 336.0
304.0, 388.0, 1, -1, 336.0
306.0, 386.0, 1, -1, 336.0
308.0, 384.0, 1, -1, 336.0
310.0, 382.0, 1, -1, 336.0
312.0, 380.0, 1, -1, 336.0
314.0, 378.0, 1, -1, 336.0
316.0, 376.0, 1, -1, 336.0
318.0, 374.0, 1, -1, 336.0
320.0, 372.0, 1, -1, 336.0
322.0, 370.0, 1, -1, 336.0
324.0, 368.0, 1, -1, 336.0
326.0, 366.0, 1, -1, 336.0
328.0, 364.0, 1, -1, 336.0
330.0, 362.0, 1, -1, 336.0
332.0, 360.0, 1, -1, 336.0
334.0, 358.0, 1, -1, 336.0
336.0, 356.0, 1, -1, 336.0
338.0, 354.0, 1, -1, 336.0
340.0, 352.0, 1, -1, 336.0
342.0, 350.0, 1, -1, 336.0
344.0, 348.0, 1, -1, 332.0
346.0, 346.0, 1, -1, 328.0
348.0, 344.0, 1, -1, 324.0
350.0, 342.0, 1, -1, 320.0
352.0, 340.0, 1, -1, 316.0
354.0, 338.0, 1, -1, 312.0
356.0, 336.0, 1, -1, 308.0
358.0, 334.0, 1, -1, 304.0
360.0, 332.0, 1, -1, 300.0
362.0, 330.0, 1, -1, 296.0
364.0, 328.0, 1, -1, 292.0
366.0, 326.0, 1, -1, 288.0
368.0, 324.0, 1, -1, 284.0
370.0, 322.0, 1, -1, 280.0
372.0, 320.0, 1, -1, 276.0
374.0, 318.0, 1, -1, 272.0
376.0, 316.0, 1, -1, 268.0
378.0, 314.0, 1, -1, 264.0
380.0, 312.0, 1, -1, 260.0
382.0, 310.0, 1, -1, 256.0
384.0, 308.0, 1, -1, 252.0
386.0, 306.0, 1, -1, 248.0
388.0, 304.0, 1, -1, 244.0
390.0, 302.0, 1, -1, 240.0
392.0, 300.0, 1, -1, 236.0
394.0, 298.0, 1, -1, 236.0
396.0, 296.0, 1, -1, 236.0
398.0, 294.0, 1, -1, 236.0
400.0, 292.0, 1, -1, 236.0
402.0, 290.0, 1, -1, 236.0
404.0, 288.0, 1, -1, 236.0
406.0, 286.0, 1, -1, 236.0
408.0, 284.0, 1, -1, 236.0
410.0, 282.0, 1, -1, 236.0
412.0, 280.0, 1, -1, 236.0
414.0, 278.0, 1, -1, 236.0
416.0, 276.0, 1, -1, 236.0
418.0, 274.0, 1, -1, 236.0
420.0, 272.0, 1, -1, 236.0
422.0, 270.0, 1, -1, 236.0
424.0, 268.0, 1, -1, 232.0
426.0, 266.0, 1, -1, 228.0
428.0, 264.0, 1, -1, 224.0
430.0, 262.0, 1, -1, 220.0
432.0, 260.0, 1, -1, 216.0
434.0, 258.0, 1, -1, 212.0
436.0, 256.0, 1, -1, 208.0
438.0, 254.0, 1, -1, 204.0
440.0, 252.0, 1, -1, 200.0
442.0, 250.0, 1, -1, 196.0
444.0, 248.0, 1, -1, 192.0
446.0, 246.0, 1, -1, 188.0
448.0, 244.0, 1, -1, 184.0
450.0, 242.0, 1, -1, 180.0
452.0, 240.0, 1, -1, 180.0
454.0, 238.0, 1, -1, 180.0
456.0, 236.0, 1, -1, 180.0
458.0, 234.0, 1, -1, 180.0
460.0, 232.0, 1, -1, 180.0
462.0, 230.0, 1, -1, 180.0
464.0, 228.0, 1, -1, 180.0
466.0, 226.0, 1, -1, 180.0
468.0, 224.0, 1, -1, 180.0
470.0, 222.0, 1, -1, 180.0
472.0, 220.0, 1, -1, 180.0
474.0, 218.0, 1, -1, 180.0
476.0, 216.0, 1, -1, 180.0
478.0, 214.0, 1, -1, 180.0
480.0, 212.0, 1, -1, 180.0
482.0, 210.0, 1, -1, 180.0
484.0, 208.0, 1, -1, 180.0
486.0, 206.0, 1, -1, 180.0
488.0, 204.0, 1, -1, 176.0
490.0, 202.0, 1, -1, 172.0
492.0, 200.0, 1, -1, 168.0
494.0, 198.0, 1, -1, 164.0
496.0, 196.0, 1, -1, 160.0
498.0, 194.0, 1, -1, 156.0
500.0, 192.0, 1, -1, 152.0
502.0, 190.0, 1, -1, 148.0
504.0, 188.0, 1, -1, 144.0
506.0, 186.0, 1, -1, 144.0
508.0, 184.0, 1, -1, 144.0
510.0, 182.0, 1, -1, 144.0
512.0, 180.0, 1, -1, 144.0
514.0, 178.0, 1, -1, 144.0
516.0, 176.0, 1, -1, 144.0
518.0, 174.0, 1, -1, 144.0
520.0, 172.0, 1, -1, 144.0
522.0, 170.0, 1, -1, 144.0
524.0, 168.0, 1, -1, 140.0
526.0, 166.0, 1, -1, 136.0
528.0, 164.0, 1, -1, 132.0
530.0, 162.0, 1, -1, 128.0
532.0, 160.0, 1, -1, 124.0
534.0, 158.0, 1, -1, 120.0
536.0, 156.0, 1, -1, 116.0
538.0, 154.0, 1, -1, 112.0
540.0, 152.0, 1, -1, 108.0
542.0, 150.0, 1, -1, 108.0
544.0, 148.0, 1, -1, 108.0
546.0, 146.0, 1, -1, 108.0
548.0, 144.0, 1, -1, 108.0
550.0, 142.0, 1, -1, 108.0
552.0, 140.0, 1, -1, 108.0
554.0, 138.0, 1, -1, 108.0
556.0, 136.0, 1, -1, 108.0
558.0, 134.0, 1, -1, 108.0
560.0, 132.0, 1, -1, 108.0
562.0, 130.0, 1, -1, 108.0
564.0, 128.0, 1, -1, 108.0
566.0, 126.0, 1, -1, 104.0
564.0, 124.0, -1, -1, 100.0
562.0, 122.0, -1, -1, 96.0
560.0, 120.0, -1, -1, 92.0
558.0, 118.0, -1, -1, 88.0
556.0, 116.0, -1, -1, 84.0
554.0, 114.0, -1, -1, 80.0
552.0, 112.0, -1, -1, 80.0
550.0, 110.0, -1, -1, 80.0
548.0, 108.0, -1, -1, 80.0
546.0, 106.0, -1, -1, 80.0
544.0, 104.0, -1, -1, 80.0
542.0, 102.0, -1, -1, 80.0
540.0, 100.0, -1, -1, 80.0
538.0, 98.0, -1, -1, 80.0
536.0, 96.0, -1, -1, 80.0
534.0, 94.0, -1, -1, 80.0
532.0, 92.0, -1, -1, 80.0
530.0, 90.0, -1, -1, 80.0
528.0, 88.0, -1, -1, 80.0
526.0, 86.0, -1, -1, 80.0
524.0, 84.0, -1, -1, 80.0
522.0, 82.0, -1, -1, 80.0
520.0, 80.0, -1, -1, 80.0
518.0, 78.0, -1, -1, 80.0
516.0, 76.0, -1, -1, 80.0
514.0, 74.0, -1, -1, 80.0
512.0, 72.0, -1, -1, 80.0
510.0, 70.0, -1, -1, 80.0
508.0, 68.0, -1, -1, 80.0
506.0, 66.0, -1, -1, 80.0
504.0, 64.0, -1, -1, 80.0
502.0, 62.0, -1, -1, 80.0
500.0, 60.0, -1, -1, 80.0
498.0, 58.0, -1, -1, 80.0
496.0, 56.0, -1, -1, 80.0
494.0, 54.0, -1, -1, 80.0
492.0, 52.0, -1, -1, 80.0
490.0, 50.0, -1, -1, 80.0
488.0, 48.0, -1, -1, 80.0
486.0, 46.0, -1, -1, 80.0
484.0, 44.0, -1, -1, 80.0
482.0, 42.0, -1, -1, 80.0
480.0, 40.0, -1, -1, 80.0
478.0, 38.0, -1, -1, 80.0
476.0, 36.0, -1, -1, 80.0
474.0, 34.0, -1, -1, 80.0
472.0, 32.0, -1, -1, 80.0
470.0, 34.0, -1, 1, 80.0
468.0, 36.0, -1, 1, 80.0
466.0, 38.0, -1, 1, 80.0
464.0, 40.0, -1, 1, 80.0
462.0, 42.0, -1, 1, 80.0
460.0, 44.0, -1, 1, 80.0
458.0, 46.0, -1, 1, 80.0
456.0, 48.0, -1, 1, 80.0
454.0, 50.0, -1, 1, 80.0
452.0, 52.0, -1, 1, 80.0
450.0, 54.0, -1, 1, 80.0
448.0, 56.0, -1, 1, 80.0
446.0, 58.0, -1, 1, 80.0
444.0, 60.0, -1, 1, 80.0
442.0, 62.0, -1, 1, 80.0
440.0, 64.0, -1, 1, 80.0
438.0, 66.0, -1, 1, 80.0
436.0, 68.0, -1, 1, 80.0
434.0, 70.0, -1, 1, 80.0
432.0, 72.0, -1, 1, 80.0
430.0, 74.0, -1, 1, 80.0
428.0, 76.0, -1, 1, 80.0
426.0, 78.0, -1, 1, 80.0
424.0, 80.0, -1, 1, 80.0
422.0, 82.0, -1, 1, 80.0
420.0, 84.0, -1, 1, 80.0
418.0, 86.0, -1, 1, 80.0
416.0, 88.0, -1, 1, 80.0
414.0, 90.0, -1, 1, 80.0
412.0, 92.0, -1, 1, 80.0
410.0, 94.0, -1, 1, 80.0
408.0, 96.0, -1, 1, 80.0
406.0, 98.0, -1, 1, 80.0
404.0, 100.0, -1, 1, 80.0
402.0, 102.0, -1, 1, 80.0
400.0, 104.0, -1, 1, 80.0
398.0, 106.0, -1, 1, 80.0
396.0, 108.0, -1, 1, 80.0
394.0, 110.0, -1, 1, 80.0
392.0, 112.0, -1, 1, 80.0
390.0, 114.0, -1, 1, 80.0
388.0, 116.0, -1, 1, 80.0
386.0, 118.0, -1, 1, 80.0
384.0, 120.0, -1, 1, 80.0
382.0, 122.0, -1, 1, 80.0
380.0, 124.0, -1, 1, 80.0
378.0, 126.0, -1, 1, 80.0
376.0, 128.0, -1, 1, 80.0
374.0, 130.0, -1, 1, 80.0
372.0, 132.0, -1, 1, 80.0
370.0, 134.0, -1, 1, 80.0
368.0, 136.0, -1, 1, 80.0
366.0, 138.0, -1, 1, 80.0
